Provinsi,Judul,Harga,Lokasi_Detail,Link
Banten,vivo y21t ram 6+2/128gb normal mulus no minus jual hp aja lok ciledug,850000,"CILEDUG, TANGERANG KOTA",https://www.olx.co.id/item/vivo-y21t-ram-62128gb-normal-mulus-no-minus-jual-hp-aja-lok-ciledug-iid-942160373
Banten,Ibox fullset hb 86,7500000,"CIKUPA, TANGERANG KAB.",https://www.olx.co.id/item/ibox-fullset-hb-86-iid-942160189
Banten,Iphone 15 256Gb Id/a resmi indo lngkp ori lecet dikit msih bgus bs TT,11300000,"KARAWACI, TANGERANG KOTA",https://www.olx.co.id/item/iphone-15-256gb-ida-resmi-indo-lngkp-ori-lecet-dikit-msih-bgus-bs-tt-iid-942160122
Banten,IQOO Z 10 R pemakaian baru 1 bulan,2900000,"KELAPA DUA, TANGERANG KAB.",https://www.olx.co.id/item/iqoo-z-10-r-pemakaian-baru-1-bulan-iid-942160117
Banten,VIVO V50 5G RAM 12/256GB,4200000,"TANGERANG, TANGERANG KOTA",https://www.olx.co.id/item/vivo-v50-5g-ram-12256gb-iid-942159825
Banten,IPHONE 15 PRO MAX 256 GB EX IBOX,15499000,"KARAWACI, TANGERANG KOTA",https://www.olx.co.id/item/iphone-15-pro-max-256-gb-ex-ibox-iid-941231375
Banten,Siap cod tengah²,850000,"CIKUPA, TANGERANG KAB.",https://www.olx.co.id/item/siap-cod-tengah-iid-942159749
Banten,Hp Second Apple Iphone 12 Pro Max 128gb Blue Inter LL Mulus 99 NoMinus,6500000,"TANGERANG, TANGERANG KOTA",https://www.olx.co.id/item/hp-second-apple-iphone-12-pro-max-128gb-blue-inter-ll-mulus-99-nominus-iid-942159745
Banten,Xiaomi redmi note 11 ram 6/128,1100000,"SUKAMULYA, TANGERANG KAB.",https://www.olx.co.id/item/xiaomi-redmi-note-11-ram-6128-iid-942159668
Banten,Terima hp seken baru S25 S24 Ultra dengan harga tinggi twar kan yuk,15000000,"CILEDUG, TANGERANG KOTA",https://www.olx.co.id/item/terima-hp-seken-baru-s25-s24-ultra-dengan-harga-tinggi-twar-kan-yuk-iid-916400088
Banten,beli iphone 17 Promax baru seken ibox inter boleh tawarin gas yu bosku,24000000,"PONDOK AREN, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/beli-iphone-17-promax-baru-seken-ibox-inter-boleh-tawarin-gas-yu-bosku-iid-920579123
Banten,Cari iphone 16 15 14 series all tipe pro juga max baru seken info bos,17000000,"SERPONG, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/cari-iphone-16-15-14-series-all-tipe-pro-juga-max-baru-seken-info-bos-iid-890971343
Banten,Cari iphone 15 pro max baru seken resmi ibox inter kabarin yg mau jual,14000000,"CIPUTAT TIMUR, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/cari-iphone-15-pro-max-baru-seken-resmi-ibox-inter-kabarin-yg-mau-jual-iid-877601283
Banten,Xiaomi redmi note 12 pro 5G 8/256gb,2115000,"CIPONDOH, TANGERANG KOTA",https://www.olx.co.id/item/xiaomi-redmi-note-12-pro-5g-8256gb-iid-942159625
Banten,PROMO CICILAN 0% IPHONE 15,11249000,"SERANG, SERANG KOTA",https://www.olx.co.id/item/promo-cicilan-0-iphone-15-iid-942159562
Banten,Iphone 12 128 gb mulus 95%,3500000,"CIPUTAT, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/iphone-12-128-gb-mulus-95-iid-942159484
Banten,Nokia TA 1174 Dual sim,175000,"CIPONDOH, TANGERANG KOTA",https://www.olx.co.id/item/nokia-ta-1174-dual-sim-iid-931677921
Banten,Realme 8 Ram 8+8GB/128GB Mulus95% Fullset Bisa TT,1450000,"JATIUWUNG, TANGERANG KOTA",https://www.olx.co.id/item/realme-8-ram-88gb128gb-mulus95-fullset-bisa-tt-iid-942159472
Banten,Xiaomi 15T Fullset Original 12/512,6500000,"SEPATAN TIMUR, TANGERANG KAB.",https://www.olx.co.id/item/xiaomi-15t-fullset-original-12512-iid-942159456
Banten,Telpon Rumah gsm Huawei ETS 3125i,250000,"CIPONDOH, TANGERANG KOTA",https://www.olx.co.id/item/telpon-rumah-gsm-huawei-ets-3125i-iid-931688391
Banten,Samsung Galaxy A06 Ram 4GB/64GB Version Like New Fullset Bisa TT,1150000,"CIBODAS, TANGERANG KOTA",https://www.olx.co.id/item/samsung-galaxy-a06-ram-4gb64gb-version-like-new-fullset-bisa-tt-iid-942159372
Banten,Iphone 15 Plus 128 GB Ex Ibox,11300000,"SERPONG UTARA, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/iphone-15-plus-128-gb-ex-ibox-iid-942159304
Banten,Samsung S8plus amoled,1250000,"SETU, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/samsung-s8plus-amoled-iid-942159274
Banten,iPhone 13 128gb Midnight,5550000,"KARAWACI, TANGERANG KOTA",https://www.olx.co.id/item/iphone-13-128gb-midnight-iid-942159253
Banten,Second One Plus 15 Ram 16/1TB,16000000,"KELAPA DUA, TANGERANG KAB.",https://www.olx.co.id/item/second-one-plus-15-ram-161tb-iid-942159234
Banten,Redmi note 14 8/256,2000000,"PONDOK AREN, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/redmi-note-14-8256-iid-942159179
Banten,Beli iphone 15 14 promax tipe apa aja yang lain juga beli info bos yuk,14000000,"BUMI SERPONG DAMAI, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/beli-iphone-15-14-promax-tipe-apa-aja-yang-lain-juga-beli-info-bos-yuk-iid-887696976
Banten,Iphone 15 promax 512 ibox,16500000,"SINDANG JAYA, TANGERANG KAB.",https://www.olx.co.id/item/iphone-15-promax-512-ibox-iid-942079949
Banten,Promo home credit triple zero easy galaxy Samsung,6500000,"CILEDUG, TANGERANG KOTA",https://www.olx.co.id/item/promo-home-credit-triple-zero-easy-galaxy-samsung-iid-941182678
Banten,Iphone 13 pro 128GB ex Ibox,8600000,"PONDOK AREN, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/iphone-13-pro-128gb-ex-ibox-iid-941927315
Banten,Samsung A9 nfc 6/128,1100000,"CILEDUG, TANGERANG KOTA",https://www.olx.co.id/item/samsung-a9-nfc-6128-iid-942159165
Banten,iPhone 12PM 128 GB,3399000,"BENDA, TANGERANG KOTA",https://www.olx.co.id/item/iphone-12pm-128-gb-iid-942159148
Banten,Dijual Redmi Note 14 5G Berfungsi Normal dan Kondisi Baik,2560000,"CIKUPA, TANGERANG KAB.",https://www.olx.co.id/item/dijual-redmi-note-14-5g-berfungsi-normal-dan-kondisi-baik-iid-942159024
Banten,Iphone 14 Pro Max 128Gb Ibox pa/a Resmi mlus bengt no minus bs TT,12650000,"KARAWACI, TANGERANG KOTA",https://www.olx.co.id/item/iphone-14-pro-max-128gb-ibox-paa-resmi-mlus-bengt-no-minus-bs-tt-iid-942158924
Banten,xiaomi note 13 pro bisa TT,2350000,"SERPONG UTARA, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/xiaomi-note-13-pro-bisa-tt-iid-942158894
Banten,IPHONE 11 128 GB WHITE BH 97% RESMI IBOX,5300000,"CIPUTAT, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/iphone-11-128-gb-white-bh-97-resmi-ibox-iid-942158843
Banten,Xiaomi note 12 pro 5G 8+4/256 mlus bengt no mnus lngkp ori bs tker tmb,2325000,"KARAWACI, TANGERANG KOTA",https://www.olx.co.id/item/xiaomi-note-12-pro-5g-84256-mlus-bengt-no-mnus-lngkp-ori-bs-tker-tmb-iid-942158838
Banten,iPhone xs 245 beacukai,3200000,"TANGERANG, TANGERANG KOTA",https://www.olx.co.id/item/iphone-xs-245-beacukai-iid-942158791
Banten,Jual OPPO A77s RAM 8 / 128 GB,900000,"CIPUTAT, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/jual-oppo-a77s-ram-8-128-gb-iid-942158714
Banten,samsung not 8 ram 6gb/oppo reno f4 ram 8gb cari tt dr kluarga samsung,2000000,"CILEDUG, TANGERANG KOTA",https://www.olx.co.id/item/samsung-not-8-ram-6gboppo-reno-f4-ram-8gb-cari-tt-dr-kluarga-samsung-iid-942158658
Banten,Redmi 15 full mulus no minus,2200000,"KELAPA DUA, TANGERANG KAB.",https://www.olx.co.id/item/redmi-15-full-mulus-no-minus-iid-942158574
Banten,"Cod Redmi note 14 pro 5G 8/256 (Unit Baru, Garansi Resmi)",3800000,"PINANG (PENANG), TANGERANG KOTA",https://www.olx.co.id/item/cod-redmi-note-14-pro-5g-8256-unit-baru-garansi-resmi-iid-934280303
Banten,Samsung S23+ 256GB Garansi Resmi,6500000,"SERPONG, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/samsung-s23-256gb-garansi-resmi-iid-942158437
Banten,Beli Samsung Z Fold flip 7 6 baru seken info bosku siap cod di tempat,20000000,"PONDOK AREN, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/beli-samsung-z-fold-flip-7-6-baru-seken-info-bosku-siap-cod-di-tempat-iid-930725133
Banten,Siap beli hrga tinggi iphone 15 pro max al tipe baru sken tipe lain jg,14000000,"PAMULANG, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/siap-beli-hrga-tinggi-iphone-15-pro-max-al-tipe-baru-sken-tipe-lain-jg-iid-877601154
Banten,Di beli iphone 16 pro max series baru seken monggo tawarin yo gas cod,17000000,"PAMULANG, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/di-beli-iphone-16-pro-max-series-baru-seken-monggo-tawarin-yo-gas-cod-iid-911118152
Banten,Dibeli iphone 16 15 series all tipe 14 pro max baru seken inter ibox y,17000000,"TANGERANG, TANGERANG KOTA",https://www.olx.co.id/item/dibeli-iphone-16-15-series-all-tipe-14-pro-max-baru-seken-inter-ibox-y-iid-916400050
Banten,Poco X3 NFC 6/64 segel,850000,"KARAWACI, TANGERANG KOTA",https://www.olx.co.id/item/poco-x3-nfc-664-segel-iid-942158418
Banten,Samsung J3 Seken,250000,"CIPUTAT TIMUR, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/samsung-j3-seken-iid-940512296
Banten,redmi 9c 4/64gb,450000,"CIPUTAT, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/redmi-9c-464gb-iid-935460507
Banten,Poco F5 8/256gb Dijual Cepat!,2800000,"SEPATAN, TANGERANG KAB.",https://www.olx.co.id/item/poco-f5-8256gb-dijual-cepat-iid-942158350
Banten,POCO M6 8/256GB,1600000,"KARAWACI, TANGERANG KOTA",https://www.olx.co.id/item/poco-m6-8256gb-iid-942158312
Banten,iPhone 15 Black/Hitam 128 GB Mulus Like New,10000000,"CIPUTAT, TANGERANG SELATAN KOTA",https://www.olx.co.id/item/iphone-15-blackhitam-128-gb-mulus-like-new-iid-942158265
DKI Jakarta,Iphone 16 PLUS 256gb BH 100% GARANSI JUNI 2026 MULUS LIKE NEW FULL SET,15500000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-16-plus-256gb-bh-100-garansi-juni-2026-mulus-like-new-full-set-iid-941608524
DKI Jakarta,IPHONE 15 PROMAX 512 GB IBOX,15900000,"CENGKARENG, JAKARTA BARAT",https://www.olx.co.id/item/iphone-15-promax-512-gb-ibox-iid-941967440
DKI Jakarta,Kita beli iphone tipe apa aja baru seken ibox inter 16 promax cod yukk,17000000,"CILANDAK, JAKARTA SELATAN",https://www.olx.co.id/item/kita-beli-iphone-tipe-apa-aja-baru-seken-ibox-inter-16-promax-cod-yukk-iid-920575013
DKI Jakarta,Iphone 11 128Gb alloprator fullset,3999999,"MATRAMAN, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-11-128gb-alloprator-fullset-iid-886656382
DKI Jakarta,Tecno Pova Neo 3 Ram 8/128 NFC,1000000,"CAKUNG, JAKARTA TIMUR",https://www.olx.co.id/item/tecno-pova-neo-3-ram-8128-nfc-iid-942164592
DKI Jakarta,For sale Iphone se 2nd Black 128Gb,2900000,"CENGKARENG, JAKARTA BARAT",https://www.olx.co.id/item/for-sale-iphone-se-2nd-black-128gb-iid-941483170
DKI Jakarta,Samsung Z Flip 5 8/512,6100000,"JATINEGARA, JAKARTA TIMUR",https://www.olx.co.id/item/samsung-z-flip-5-8512-iid-942164554
DKI Jakarta,Samsung A35 5g 8/256,2950000,"CAKUNG, JAKARTA TIMUR",https://www.olx.co.id/item/samsung-a35-5g-8256-iid-942164486
DKI Jakarta,IPhone 11 256GB ex inter all op,4500000,"CIBUBUR, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-11-256gb-ex-inter-all-op-iid-942164465
DKI Jakarta,Dijual case iphone 17 pro max warna black,800000,"CILANDAK, JAKARTA SELATAN",https://www.olx.co.id/item/dijual-case-iphone-17-pro-max-warna-black-iid-942164443
DKI Jakarta,Samsung Galaxy Z Fold 5 1TB,9500000,"MAMPANG PRAPATAN, JAKARTA SELATAN",https://www.olx.co.id/item/samsung-galaxy-z-fold-5-1tb-iid-941292054
DKI Jakarta,Xiaomi Redmi 9T black Ram 6/128Gb,950000,"PANCORAN, JAKARTA SELATAN",https://www.olx.co.id/item/xiaomi-redmi-9t-black-ram-6128gb-iid-942164435
DKI Jakarta,"Jual Oppo Reno 7 5G Bekas – Fullset, No Servis, Lecet Pemakaian",2000000,"SENEN, JAKARTA PUSAT",https://www.olx.co.id/item/jual-oppo-reno-7-5g-bekas-fullset-no-servis-lecet-pemakaian-iid-941427041
DKI Jakarta,Iphone 12 128gb IBOX mulus,5800000,"CAKUNG, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-12-128gb-ibox-mulus-iid-942164419
DKI Jakarta,Dijual Hp infinix hot 60i 8/256 New Segel,1899000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/dijual-hp-infinix-hot-60i-8256-new-segel-iid-942164264
DKI Jakarta,infinix GT 20 pro 8+8/256,2500000,"PASAR MINGGU, JAKARTA SELATAN",https://www.olx.co.id/item/infinix-gt-20-pro-88256-iid-942164253
DKI Jakarta,Handphone Redmi 9 second,550000,"CENGKARENG, JAKARTA BARAT",https://www.olx.co.id/item/handphone-redmi-9-second-iid-942164158
DKI Jakarta,Samsung galaxy a56 12/256 Fullset resmi garansi like new,4850000,"TEBET, JAKARTA SELATAN",https://www.olx.co.id/item/samsung-galaxy-a56-12256-fullset-resmi-garansi-like-new-iid-941508273
DKI Jakarta,Oppo reno 2f 8/128gb minus,430000,"MAMPANG PRAPATAN, JAKARTA SELATAN",https://www.olx.co.id/item/oppo-reno-2f-8128gb-minus-iid-942164108
DKI Jakarta,Iphone 15 128gb ibox pink garansi on,10000000,"DUREN SAWIT, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-15-128gb-ibox-pink-garansi-on-iid-942164060
DKI Jakarta,Beli s25 s25plus s25 ultra baru seken infoin gan sis kita gass beli yu,15000000,"TOMANG, JAKARTA BARAT",https://www.olx.co.id/item/beli-s25-s25plus-s25-ultra-baru-seken-infoin-gan-sis-kita-gass-beli-yu-iid-914308332
DKI Jakarta,Oppo A5i ram 4gb+4gb/128gb baru garansi resmi harga Promo,1585000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/oppo-a5i-ram-4gb4gb128gb-baru-garansi-resmi-harga-promo-iid-929244113
DKI Jakarta,Oppo Reno 14F 5G ram 8gb+8gb/256gb baru garansi resmi harga Promo,5250000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/oppo-reno-14f-5g-ram-8gb8gb256gb-baru-garansi-resmi-harga-promo-iid-937141884
DKI Jakarta,iphone 12 128gb,4100000,"TANAH ABANG, JAKARTA PUSAT",https://www.olx.co.id/item/iphone-12-128gb-iid-942030386
DKI Jakarta,Samsung Galaxy Fold 5 mulus 99%,10900000,"SAWAH BESAR, JAKARTA PUSAT",https://www.olx.co.id/item/samsung-galaxy-fold-5-mulus-99-iid-926436749
DKI Jakarta,Samsung a54 128GB,2800000,"KEBAYORAN BARU, JAKARTA SELATAN",https://www.olx.co.id/item/samsung-a54-128gb-iid-941511141
DKI Jakarta,SAMSUNG GALAXY Z FOLD 6 5G EX INTER 1 TB MULUS 99% LIKE NEW,10500000,"KEBAYORAN LAMA, JAKARTA SELATAN",https://www.olx.co.id/item/samsung-galaxy-z-fold-6-5g-ex-inter-1-tb-mulus-99-like-new-iid-942164048
DKI Jakarta,"INFINIX HOT 50PRO NFC,8+8/256 ORIGINAL",1700000,"KALIDERES, JAKARTA BARAT",https://www.olx.co.id/item/infinix-hot-50pro-nfc88256-original-iid-942164027
DKI Jakarta,Jual redmi go murah bu biru,250000,"BAMBU APUS, JAKARTA TIMUR",https://www.olx.co.id/item/jual-redmi-go-murah-bu-biru-iid-929564727
DKI Jakarta,Iphone 15plus Digimap 128gb resmi,10500000,"CIRACAS, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-15plus-digimap-128gb-resmi-iid-942163979
DKI Jakarta,Iphone 17 Pro Max 512GB Deep blue baru masih segel,29300000,"KEMBANGAN, JAKARTA BARAT",https://www.olx.co.id/item/iphone-17-pro-max-512gb-deep-blue-baru-masih-segel-iid-941885516
DKI Jakarta,Poco C40 4/64gb,650000,"MAMPANG PRAPATAN, JAKARTA SELATAN",https://www.olx.co.id/item/poco-c40-464gb-iid-942163965
DKI Jakarta,Iphone 16 Pro 128gb,15800000,"CAKUNG, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-16-pro-128gb-iid-942163942
DKI Jakarta,DIJUAL HP Xiaomi Redmi Note 9 RAM 6/128,1100000,"CILANDAK, JAKARTA SELATAN",https://www.olx.co.id/item/dijual-hp-xiaomi-redmi-note-9-ram-6128-iid-941335852
DKI Jakarta,Jual HP Second Vivo Y20,800000,"CILANDAK, JAKARTA SELATAN",https://www.olx.co.id/item/jual-hp-second-vivo-y20-iid-941400608
DKI Jakarta,vivo y20s ram 8/128,650000,"KALIDERES, JAKARTA BARAT",https://www.olx.co.id/item/vivo-y20s-ram-8128-iid-942163916
DKI Jakarta,iPhone 6s 64gb all operator,650000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/iphone-6s-64gb-all-operator-iid-942163915
DKI Jakarta,"vivo X300 pro 5G 16GB / 512GB, camera zeiss, BNIB",16500000,"CENGKARENG, JAKARTA BARAT",https://www.olx.co.id/item/vivo-x300-pro-5g-16gb-512gb-camera-zeiss-bnib-iid-940532160
DKI Jakarta,Iphone 12 pro IBOX blue colour 128MB,6999999,"CILANDAK, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-12-pro-ibox-blue-colour-128mb-iid-942163855
DKI Jakarta,Infinix Hot 60 Pro 8/256 Orange fullset,1900000,"CILANGKAP, JAKARTA TIMUR",https://www.olx.co.id/item/infinix-hot-60-pro-8256-orange-fullset-iid-942163852
DKI Jakarta,Oppo A5i ram 4gb+4gb/64gb baru garansi resmi Oppo Indonesia,1425000,"TEBET, JAKARTA SELATAN",https://www.olx.co.id/item/oppo-a5i-ram-4gb4gb64gb-baru-garansi-resmi-oppo-indonesia-iid-940912708
DKI Jakarta,Xiaomi Redmi Note 14 Pro 5G ram 8gb+8gb/256gb baru garansi resmi,3725000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/xiaomi-redmi-note-14-pro-5g-ram-8gb8gb256gb-baru-garansi-resmi-iid-930699282
DKI Jakarta,Samsung A07 ram 6gb+6gb/128gb baru garansi resmi harga Promo,1820000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/samsung-a07-ram-6gb6gb128gb-baru-garansi-resmi-harga-promo-iid-940364753
DKI Jakarta,Infinix Hot 60i ram 6gb+6gb/128gb NFC baru garansi resmi harga Promo,1565000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/infinix-hot-60i-ram-6gb6gb128gb-nfc-baru-garansi-resmi-harga-promo-iid-930216946
DKI Jakarta,HP samsung A05s 6/128,1200000,"PESANGGRAHAN, JAKARTA SELATAN",https://www.olx.co.id/item/hp-samsung-a05s-6128-iid-942163851
DKI Jakarta,Huawei XT ultimate lipet 3 ram 16 / 1Tb,46000000,"KEMBANGAN, JAKARTA BARAT",https://www.olx.co.id/item/huawei-xt-ultimate-lipet-3-ram-16-1tb-iid-941586025
DKI Jakarta,Xiaomi 15 12 512,10800000,"CIPAYUNG, JAKARTA TIMUR",https://www.olx.co.id/item/xiaomi-15-12-512-iid-942163844
DKI Jakarta,Infinix hot 60 pro plus 8+8/256 Hp cas Ori,2200000,"CAKUNG, JAKARTA TIMUR",https://www.olx.co.id/item/infinix-hot-60-pro-plus-88256-hp-cas-ori-iid-942163835
DKI Jakarta,IPHONE 17 PRO MAX 256GB RESMI IBOX BH 100%,24299000,"KEMAYORAN, JAKARTA PUSAT",https://www.olx.co.id/item/iphone-17-pro-max-256gb-resmi-ibox-bh-100-iid-942163779
DKI Jakarta,"Iphone 15, 128 GB, iBox",10499000,"TANJUNG DUREN, JAKARTA BARAT",https://www.olx.co.id/item/iphone-15-128-gb-ibox-iid-942163765
DKI Jakarta,OPPO Find X8 Black 512Gb BNIB (Masih Segel),11850000,"SETIA BUDI, JAKARTA SELATAN",https://www.olx.co.id/item/oppo-find-x8-black-512gb-bnib-masih-segel-iid-941785157
DKI Jakarta,Iphone 14 pro 256gb beacukai,11500000,"SENEN, JAKARTA PUSAT",https://www.olx.co.id/item/iphone-14-pro-256gb-beacukai-iid-942163740
DKI Jakarta,Poco c65 Ram 6/128,1100000,"PESANGGRAHAN, JAKARTA SELATAN",https://www.olx.co.id/item/poco-c65-ram-6128-iid-942163719
DKI Jakarta,Samsung A05s 6/128,1200000,"PESANGGRAHAN, JAKARTA SELATAN",https://www.olx.co.id/item/samsung-a05s-6128-iid-942163674
DKI Jakarta,MURAH Iphone 14 promax 128gb fullset no 15 promax 13 promax 15 plus,9700000,"CENGKARENG, JAKARTA BARAT",https://www.olx.co.id/item/murah-iphone-14-promax-128gb-fullset-no-15-promax-13-promax-15-plus-iid-942163673
DKI Jakarta,Iphone 11 128gb beacukai,4600000,"PADEMANGAN, JAKARTA UTARA",https://www.olx.co.id/item/iphone-11-128gb-beacukai-iid-942163671
DKI Jakarta,iphone 16 128gb Resmi,12900000,"MAMPANG PRAPATAN, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-16-128gb-resmi-iid-942163668
DKI Jakarta,iphone 15 plus 256gb ibox,12900000,"MAMPANG PRAPATAN, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-15-plus-256gb-ibox-iid-942163666
DKI Jakarta,Iphpne 12pro 128gb dan 256gb ex ibox,7199999,"MATRAMAN, JAKARTA TIMUR",https://www.olx.co.id/item/iphpne-12pro-128gb-dan-256gb-ex-ibox-iid-938228336
DKI Jakarta,Infinix Hot 60i ram 8gb+8gb/256gb NFC baru garansi resmi harga Promo,1820000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/infinix-hot-60i-ram-8gb8gb256gb-nfc-baru-garansi-resmi-harga-promo-iid-936166279
DKI Jakarta,Samsung A36 5G ram 8gb+8gb/256gb baru garansi resmi samsung Sein,4450000,"KRAMAT JATI, JAKARTA TIMUR",https://www.olx.co.id/item/samsung-a36-5g-ram-8gb8gb256gb-baru-garansi-resmi-samsung-sein-iid-930209591
DKI Jakarta,Di beli hp minus iphone 14 pro max 13 12 11 mini plus ncod,13000000,"KEBAYORAN LAMA, JAKARTA SELATAN",https://www.olx.co.id/item/di-beli-hp-minus-iphone-14-pro-max-13-12-11-mini-plus-ncod-iid-891589184
DKI Jakarta,iphone 16 pro max 512gb Beacukai,18900000,"MAMPANG PRAPATAN, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-16-pro-max-512gb-beacukai-iid-942163665
DKI Jakarta,Redmi 13C 8 / 256,950000,"CIRACAS, JAKARTA TIMUR",https://www.olx.co.id/item/redmi-13c-8-256-iid-942163662
DKI Jakarta,iphone 14 pro max 256gb ibox,9800000,"MENTENG, JAKARTA PUSAT",https://www.olx.co.id/item/iphone-14-pro-max-256gb-ibox-iid-942163661
DKI Jakarta,A51 8/128 minus Speker off,1000000,"KALISARI, JAKARTA TIMUR",https://www.olx.co.id/item/a51-8128-minus-speker-off-iid-942163651
DKI Jakarta,Samsung A50 ram 4/64,850000,"BAMBU APUS, JAKARTA TIMUR",https://www.olx.co.id/item/samsung-a50-ram-464-iid-942163637
DKI Jakarta,IPHONE 16 PLUS 256GB IBOX,14800000,"CILANDAK, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-16-plus-256gb-ibox-iid-942163630
DKI Jakarta,16 pro max 256 natural titanium,20750000,"PASAR MINGGU, JAKARTA SELATAN",https://www.olx.co.id/item/16-pro-max-256-natural-titanium-iid-941407140
DKI Jakarta,POCO M7 PRO 5G 8/256 GB,2600000,"JAGAKARSA, JAKARTA SELATAN",https://www.olx.co.id/item/poco-m7-pro-5g-8256-gb-iid-942163626
DKI Jakarta,"iphone 6s Plus 128gb Memory Gede , harga NET",1200000,"KEBAYORAN LAMA, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-6s-plus-128gb-memory-gede-harga-net-iid-941317861
DKI Jakarta,Iphone 16 pro 128 ibox,14800000,"KEBAYORAN LAMA, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-16-pro-128-ibox-iid-942163563
DKI Jakarta,iPhone XS 256GB inter all op,2700000,"KEMANG, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-xs-256gb-inter-all-op-iid-942163537
DKI Jakarta,Iphone Apple 6 32 GB,900000,"KEBAYORAN BARU, JAKARTA SELATAN",https://www.olx.co.id/item/iphone-apple-6-32-gb-iid-930757040
DKI Jakarta,Dijual Hp Redmi 5A,300000,"CENGKARENG, JAKARTA BARAT",https://www.olx.co.id/item/dijual-hp-redmi-5a-iid-940449330
